35	828	1486	110	0.5376087497400344
35	2918	1486	63	0.5864535783445879
35	103	1486	31	0.21622636080665078
35	2534	1486	29	0.456731552146446
35	12600	1486	29	0.2614420517821298
35	46	1486	1	0.03854353498080999
35	59	1486	1	0.18504138658823532
35	60	1486	1	0.02180307046094715
35	66	1486	1	0.03355165550241651
35	67	1486	1	0.17234746205211224
36	2731	5545	298	0.18484066370033433
36	13402	5545	6	0.18899307569913756
36	13183	5545	4	0.14307598092901871
36	12	5545	2	0.07692776447300785
36	25	5545	2	0.10923565886165801
36	41	5545	2	0.16125416309749047
36	58	5545	2	0.173242414631866
36	75	5545	2	0.14471658738981363
36	96	5545	2	0.12033012597451086
36	118	5545	2	0.15349869971723798
58	635	9739	785	0.541181706320792
58	1043	9739	619	0.5550698581486236
58	278	9739	563	0.6233263718337395
58	1785	9739	562	0.5595114146206549
58	176	9739	495	0.5511789388199433
58	443	9739	495	0.5585836320279527
58	314	9739	459	0.5039295673464079
58	1732	9739	440	0.5218263435909867
58	247	9739	417	0.5121012014147448
58	1304	9739	414	0.49415449428844427
76	1314	129	38	0.5420282737921763
76	2882	129	38	0.5685196620661829
76	2361	129	35	0.44755061283191355
76	3751	129	32	0.36520045885409236
76	4039	129	32	0.4987323556187882
76	10793	129	29	0.39214608959294284
76	12053	129	28	0.485046485045848
76	598	129	21	0.536436725213297
76	3882	129	21	0.4224349099098712
76	10470	129	19	0.42569492711931817
101	403	7235	2055	0.0928009759405792
101	424	7235	2	0.017595700548562722
101	103	7235	1	0.11577524221950457
101	1670	7235	1	0.07476640406548625
101	1953	7235	1	0.07024472642772656
101	3108	7235	1	0.002645290281121972
101	0	7235	0	0.022887346676104276
101	1	7235	0	0.0034713786752242344
101	2	7235	0	0.17641029739183933
101	3	7235	0	0.16874296582129558
214	638	3018	15	0.08552332678725327
214	10722	3018	13	0.4509564210711612
214	6956	3018	11	0.4043446881429257
214	6602	3018	9	0.38316656091316753
214	10020	3018	8	0.19334401363035808
214	7877	3018	6	0.3399392166202479
214	3244	3018	4	0.12487739984925159
214	7298	3018	2	0.25660863135865175
214	8866	3018	2	0.15257290909746427
214	9247	3018	2	0.1469090562455035
230	338	4525	981	0.5412304111542673
230	667	4525	875	0.5665221714844073
230	681	4525	758	0.5313900836491748
230	651	4525	701	0.5432693423360527
230	1462	4525	628	0.5061476193673644
230	1104	4525	588	0.502250610057494
230	71	4525	451	0.6078879504963813
230	241	4525	445	0.619904678040134
230	2484	4525	343	0.4005846915316852
230	202	4525	292	0.4655547280372753
251	3663	2924	237	0.5642152992403142
251	3632	2924	162	0.571560765110279
251	986	2924	121	0.46835377772032855
251	43	2924	103	0.5816547607612784
251	7732	2924	73	0.5053670133587854
251	3521	2924	64	0.5318178169420624
251	3138	2924	62	0.4860326431388854
251	2667	2924	53	0.46607839716996474
251	3424	2924	51	0.5988599437885199
251	2670	2924	48	0.5174521393848296
338	230	1746	981	0.5412304111542673
338	667	1746	741	0.6173731889461022
338	651	1746	732	0.7134097790235384
338	1462	1746	492	0.6378524640159248
338	2823	1746	193	0.5205315578589785
338	391	1746	181	0.45859945486397485
338	1104	1746	154	0.42251086005444305
338	681	1746	151	0.29634902995428064
338	71	1746	148	0.40611719121203094
338	241	1746	114	0.4366552984447729
403	101	4670	2055	0.0928009759405792
403	0	4670	0	0.036477987236772785
403	1	4670	0	0.09112250468136869
403	2	4670	0	0.023697882132775554
403	3	4670	0	0.08235170034161061
403	4	4670	0	0.03254132117749731
403	5	4670	0	0.15612838662674453
403	6	4670	0	0.14071888696527135
403	7	4670	0	0.06353296510772327
403	8	4670	0	0.15277665261821402
638	214	842	15	0.08552332678725327
638	10020	842	4	0.13244652017712663
638	10722	842	4	0.25127438162609944
638	11472	842	4	0.19242191677799148
638	5912	842	3	0.32628491710927626
638	6602	842	2	0.1763295421316922
638	7298	842	2	0.24767580825909877
638	7877	842	2	0.124743852354786
638	9755	842	2	0.1752296933002665
638	10571	842	2	0.13942617988986547
667	230	1748	875	0.5665221714844073
667	338	1748	741	0.6173731889461022
667	651	1748	677	0.6427779142226335
667	1462	1748	577	0.634827355133218
667	391	1748	331	0.5811392376228762
667	71	1748	257	0.5417670451291835
667	2823	1748	227	0.4911616304859417
667	1927	1748	183	0.424222693613386
667	241	1748	167	0.4487656926622074
667	1104	1748	120	0.3497124807155488
1174	9119	80	37	0.5615437465674961
1174	7705	80	35	0.5441512782987132
1174	204	80	34	0.592055524076025
1174	203	80	33	0.5488281510814299
1174	4213	80	33	0.5748263351615159
1174	5367	80	32	0.5859495737553684
1174	7061	80	31	0.5585184946288578
1174	272	80	25	0.4747864419333825
1174	7164	80	24	0.5680797321882954
1174	6561	80	22	0.501181554499586
1333	651	159	67	0.49918345567712613
1333	338	159	52	0.4804333694302546
1333	230	159	41	0.3298227369478864
1333	667	159	38	0.370663715581236
1333	2823	159	15	0.32490405572750214
1333	391	159	13	0.20914517614300318
1333	1104	159	8	0.23620633806373353
1333	2226	159	8	0.32786884571363306
1333	6139	159	8	0.27370544163018123
1333	1462	159	7	0.2827974079020779
2493	887	111	47	0.6900021832024326
2493	2280	111	47	0.6529755634575516
2493	2443	111	45	0.7152665414116773
2493	5140	111	45	0.7067308801589299
2493	2624	111	41	0.6721790514981242
2493	6424	111	41	0.598166622403508
2493	4037	111	40	0.6371998992517314
2493	1070	111	39	0.6662978704821572
2493	8269	111	39	0.6870705754768167
2493	10701	111	39	0.6359264308426484
2882	1314	420	41	0.4849832300432651
2882	76	420	38	0.5685196620661829
2882	3751	420	37	0.3840112679402705
2882	10793	420	36	0.4335361429876638
2882	2361	420	35	0.46250608316638575
2882	12053	420	33	0.3438073854635553
2882	4039	420	32	0.38432255191905895
2882	3882	420	22	0.39003647152675885
2882	7611	420	22	0.35154250316461205
2882	598	420	20	0.3803350220611332
3916	7611	158	13	0.351271825781771
3916	2882	158	10	0.3015104779228194
3916	10348	158	10	0.4992825211059821
3916	9657	158	4	0.27714738936706046
3916	598	158	3	0.31168958224665494
3916	5404	158	3	0.44880598627580465
3916	11133	158	3	0.258172621139515
3916	5152	158	2	0.38339781727592187
3916	7227	158	2	0.33071637302828094
3916	10793	158	2	0.29789234954042537
5494	6429	63	33	0.5135776086936422
5494	4489	63	30	0.4851569995449664
5494	8929	63	30	0.6029951994660205
5494	4769	63	29	0.5330315889675471
5494	6821	63	29	0.5415526338652188
5494	691	63	28	0.5757223337467017
5494	7987	63	28	0.4730756452721022
5494	5970	63	27	0.4765735628724718
5494	7107	63	27	0.5360951263863857
5494	3787	63	26	0.5260222823702458
5572	991	104	44	0.5263713444284918
5572	6433	104	42	0.49183753650351025
5572	753	104	39	0.4850306625847881
5572	2442	104	39	0.3596539369723382
5572	4946	104	35	0.41676386954583805
5572	6458	104	34	0.549441820629012
5572	442	104	32	0.40734202926583823
5572	998	104	32	0.4259596652726281
5572	4288	104	32	0.578944060147796
5572	4964	104	32	0.45312804717037597
