35	1697.5028901734104
36	3037.9845722300142
58	1567.1579384871156
76	1283.5882352941176
101	5007.567436208991
214	3871.768115942029
230	2601.3440285204993
251	1347.98
338	1137.1574074074074
403	3419.922056384743
638	1818.1545454545455
667	1054.142857142857
1174	1026.8333333333333
1333	1059.2222222222222
2493	1129.3076923076924
2882	1685.396551724138
3916	1312.8461538461538
5494	1232.5384615384614
5572	1085.7857142857142
